sep=;
tinh;khu_vuc;loai_hinh;muc_dich;ky;gia_m2_trieu;gia_thap_trieu;gia_cao_trieu;nguon;cap_nhat;so_mau;nguon_link;mau_so;vi_tri
Đà Nẵng;Phường Thanh Khê;Nhà mặt phố;ban;2025-12;;;;;;;;san;
Đà Nẵng;Phường Thanh Khê;Nhà mặt phố;ban;2026-01;;;;;;;;san;
Đà Nẵng;Phường Thanh Khê;Nhà mặt phố;ban;2026-02;;;;;;;;san;
Đà Nẵng;Phường Thanh Khê;Nhà mặt phố;ban;2026-03;;;;;;;;san;
Đà Nẵng;Phường Thanh Khê;Nhà mặt phố;ban;2026-04;;;;;;;;san;
Đà Nẵng;Phường Thanh Khê;Nhà mặt phố;ban;2026-05;;;;;;;;san;
Đà Nẵng;Phường Thanh Khê;Nhà mặt phố;ban;2026-06;;;;;;;;san;
Đà Nẵng;Phường Thanh Khê;Nhà mặt phố;ban;2026-07;;;;;;;;san;
Đà Nẵng;Phường Thanh Khê;Nhà mặt phố;ban;2026-08;;;;;;;;san;
Đà Nẵng;Phường Thanh Khê;Nhà mặt phố;ban;2026-09;;;;;;;;san;
Đà Nẵng;An Hải Bắc;Nhà mặt phố;ban;2024-10;;;;;;;;san;
Đà Nẵng;An Hải Bắc;Nhà mặt phố;ban;2024-11;;;;;;;;san;
Đà Nẵng;An Hải Bắc;Nhà mặt phố;ban;2024-12;;;;;;;;san;
Đà Nẵng;An Hải Bắc;Nhà mặt phố;ban;2025-01;;;;;;;;san;
Đà Nẵng;An Hải Bắc;Nhà mặt phố;ban;2025-02;;;;;;;;san;
Đà Nẵng;An Hải Bắc;Nhà mặt phố;ban;2025-03;;;;;;;;san;
Đà Nẵng;An Hải Bắc;Nhà mặt phố;ban;2025-04;;;;;;;;san;
Đà Nẵng;An Hải Bắc;Nhà mặt phố;ban;2025-05;;;;;;;;san;
Đà Nẵng;An Hải Bắc;Nhà mặt phố;ban;2025-06;;;;;;;;san;
Đà Nẵng;An Hải Bắc;Nhà mặt phố;ban;2025-07;;;;;;;;san;
Đà Nẵng;An Hải Bắc;Nhà mặt phố;ban;2025-08;;;;;;;;san;
Đà Nẵng;An Hải Bắc;Nhà mặt phố;ban;2025-09;;;;;;;;san;
Đà Nẵng;An Hải Bắc;Nhà mặt phố;ban;2025-10;;;;;;;;san;
Đà Nẵng;An Hải Bắc;Nhà mặt phố;ban;2025-11;;;;;;;;san;
Đà Nẵng;An Hải Bắc;Nhà mặt phố;ban;2025-12;;;;;;;;san;
Đà Nẵng;An Hải Bắc;Nhà mặt phố;ban;2026-01;;;;;;;;san;
Đà Nẵng;An Hải Bắc;Nhà mặt phố;ban;2026-02;;;;;;;;san;
Đà Nẵng;An Hải Bắc;Nhà mặt phố;ban;2026-03;;;;;;;;san;
Đà Nẵng;An Hải Bắc;Nhà mặt phố;ban;2026-04;;;;;;;;san;
Đà Nẵng;An Hải Bắc;Nhà mặt phố;ban;2026-05;;;;;;;;san;
Đà Nẵng;An Hải Bắc;Nhà mặt phố;ban;2026-06;;;;;;;;san;
Đà Nẵng;An Hải Bắc;Nhà mặt phố;ban;2026-07;;;;;;;;san;
Đà Nẵng;An Hải Bắc;Nhà mặt phố;ban;2026-08;;;;;;;;san;
Đà Nẵng;An Hải Bắc;Nhà mặt phố;ban;2026-09;;;;;;;;san;
Đà Nẵng;Phường Thanh Khê;Nhà riêng;ban;2024-10;;;;;;;;san;
Đà Nẵng;Phường Thanh Khê;Nhà riêng;ban;2024-11;;;;;;;;san;
Đà Nẵng;Phường Thanh Khê;Nhà riêng;ban;2024-12;;;;;;;;san;
Đà Nẵng;Phường Thanh Khê;Nhà riêng;ban;2025-01;;;;;;;;san;
Đà Nẵng;Phường Thanh Khê;Nhà riêng;ban;2025-02;;;;;;;;san;
Đà Nẵng;Phường Thanh Khê;Nhà riêng;ban;2025-03;;;;;;;;san;
Đà Nẵng;Phường Thanh Khê;Nhà riêng;ban;2025-04;;;;;;;;san;
Đà Nẵng;Phường Thanh Khê;Nhà riêng;ban;2025-05;;;;;;;;san;
Đà Nẵng;Phường Thanh Khê;Nhà riêng;ban;2025-06;;;;;;;;san;
Đà Nẵng;Phường Thanh Khê;Nhà riêng;ban;2025-07;;;;;;;;san;
Đà Nẵng;Phường Thanh Khê;Nhà riêng;ban;2025-08;;;;;;;;san;
Đà Nẵng;Phường Thanh Khê;Nhà riêng;ban;2025-09;;;;;;;;san;
Đà Nẵng;Phường Thanh Khê;Nhà riêng;ban;2025-10;;;;;;;;san;
Đà Nẵng;Phường Thanh Khê;Nhà riêng;ban;2025-11;;;;;;;;san;
Đà Nẵng;Phường Thanh Khê;Nhà riêng;ban;2025-12;;;;;;;;san;
Đà Nẵng;Phường Thanh Khê;Nhà riêng;ban;2026-01;;;;;;;;san;
Đà Nẵng;Phường Thanh Khê;Nhà riêng;ban;2026-02;;;;;;;;san;
Đà Nẵng;Phường Thanh Khê;Nhà riêng;ban;2026-03;;;;;;;;san;
Đà Nẵng;Phường Thanh Khê;Nhà riêng;ban;2026-04;;;;;;;;san;
Đà Nẵng;Phường Thanh Khê;Nhà riêng;ban;2026-05;;;;;;;;san;
Đà Nẵng;Phường Thanh Khê;Nhà riêng;ban;2026-06;;;;;;;;san;
Đà Nẵng;Phường Thanh Khê;Nhà riêng;ban;2026-07;;;;;;;;san;
Đà Nẵng;Phường Thanh Khê;Nhà riêng;ban;2026-08;;;;;;;;san;
Đà Nẵng;Phường Thanh Khê;Nhà riêng;ban;2026-09;;;;;;;;san;
Gia Lai;Phường Quy Nhơn;Căn hộ;thue;2024-10;;;;;;;;can;
Gia Lai;Phường Quy Nhơn;Căn hộ;thue;2024-11;;;;;;;;can;
Gia Lai;Phường Quy Nhơn;Căn hộ;thue;2024-12;;;;;;;;can;
Gia Lai;Phường Quy Nhơn;Căn hộ;thue;2025-01;;;;;;;;can;
Gia Lai;Phường Quy Nhơn;Căn hộ;thue;2025-02;;;;;;;;can;
Gia Lai;Phường Quy Nhơn;Căn hộ;thue;2025-03;;;;;;;;can;
Gia Lai;Phường Quy Nhơn;Căn hộ;thue;2025-04;;;;;;;;can;
Gia Lai;Phường Quy Nhơn;Căn hộ;thue;2025-05;;;;;;;;can;
Gia Lai;Phường Quy Nhơn;Căn hộ;thue;2025-06;;;;;;;;can;
Gia Lai;Phường Quy Nhơn;Căn hộ;thue;2025-07;;;;;;;;can;
Gia Lai;Phường Quy Nhơn;Căn hộ;thue;2025-08;;;;;;;;can;
Gia Lai;Phường Quy Nhơn;Căn hộ;thue;2025-09;;;;;;;;can;
Gia Lai;Phường Quy Nhơn;Căn hộ;thue;2025-10;;;;;;;;can;
Gia Lai;Phường Quy Nhơn;Căn hộ;thue;2025-11;;;;;;;;can;
Gia Lai;Phường Quy Nhơn;Căn hộ;thue;2025-12;;;;;;;;can;
Gia Lai;Phường Quy Nhơn;Căn hộ;thue;2026-01;;;;;;;;can;
Gia Lai;Phường Quy Nhơn;Căn hộ;thue;2026-02;;;;;;;;can;
Gia Lai;Phường Quy Nhơn;Căn hộ;thue;2026-03;;;;;;;;can;
Gia Lai;Phường Quy Nhơn;Căn hộ;thue;2026-04;;;;;;;;can;
Gia Lai;Phường Quy Nhơn;Căn hộ;thue;2026-05;;;;;;;;can;
Gia Lai;Phường Quy Nhơn;Căn hộ;thue;2026-06;;;;;;;;can;
Gia Lai;Phường Quy Nhơn;Căn hộ;thue;2026-07;;;;;;;;can;
Gia Lai;Phường Quy Nhơn;Căn hộ;thue;2026-08;;;;;;;;can;
Gia Lai;Phường Quy Nhơn;Căn hộ;thue;2026-09;;;;;;;;can;
Gia Lai;Phường Quy Nhơn Đông;Đất nền / Đất nền dự án;ban;2024-10;;;;;;;;dat;
Gia Lai;Phường Quy Nhơn Đông;Đất nền / Đất nền dự án;ban;2024-11;;;;;;;;dat;
Gia Lai;Phường Quy Nhơn Đông;Đất nền / Đất nền dự án;ban;2024-12;;;;;;;;dat;
Gia Lai;Phường Quy Nhơn Đông;Đất nền / Đất nền dự án;ban;2025-01;;;;;;;;dat;
Gia Lai;Phường Quy Nhơn Đông;Đất nền / Đất nền dự án;ban;2025-02;;;;;;;;dat;
Gia Lai;Phường Quy Nhơn Đông;Đất nền / Đất nền dự án;ban;2025-03;;;;;;;;dat;
Gia Lai;Phường Quy Nhơn Đông;Đất nền / Đất nền dự án;ban;2025-04;;;;;;;;dat;
Gia Lai;Phường Quy Nhơn Đông;Đất nền / Đất nền dự án;ban;2025-05;;;;;;;;dat;
Gia Lai;Phường Quy Nhơn Đông;Đất nền / Đất nền dự án;ban;2025-06;;;;;;;;dat;
Gia Lai;Phường Quy Nhơn Đông;Đất nền / Đất nền dự án;ban;2025-07;;;;;;;;dat;
Gia Lai;Phường Quy Nhơn Đông;Đất nền / Đất nền dự án;ban;2025-08;;;;;;;;dat;
Gia Lai;Phường Quy Nhơn Đông;Đất nền / Đất nền dự án;ban;2025-09;;;;;;;;dat;
Gia Lai;Phường Quy Nhơn Đông;Đất nền / Đất nền dự án;ban;2025-10;;;;;;;;dat;
Gia Lai;Phường Quy Nhơn Đông;Đất nền / Đất nền dự án;ban;2025-11;;;;;;;;dat;
Gia Lai;Phường Quy Nhơn Đông;Đất nền / Đất nền dự án;ban;2025-12;;;;;;;;dat;
Gia Lai;Phường Quy Nhơn Đông;Đất nền / Đất nền dự án;ban;2026-01;;;;;;;;dat;
Gia Lai;Phường Quy Nhơn Đông;Đất nền / Đất nền dự án;ban;2026-02;;;;;;;;dat;
Gia Lai;Phường Quy Nhơn Đông;Đất nền / Đất nền dự án;ban;2026-03;;;;;;;;dat;
Gia Lai;Phường Quy Nhơn Đông;Đất nền / Đất nền dự án;ban;2026-04;;;;;;;;dat;
Gia Lai;Phường Quy Nhơn Đông;Đất nền / Đất nền dự án;ban;2026-05;;;;;;;;dat;
Gia Lai;Phường Quy Nhơn Đông;Đất nền / Đất nền dự án;ban;2026-06;;;;;;;;dat;
Gia Lai;Phường Quy Nhơn Đông;Đất nền / Đất nền dự án;ban;2026-07;;;;;;;;dat;
Gia Lai;Phường Quy Nhơn Đông;Đất nền / Đất nền dự án;ban;2026-08;;;;;;;;dat;
Gia Lai;Phường Quy Nhơn Đông;Đất nền / Đất nền dự án;ban;2026-09;;;;;;;;dat;
Huế;Phường Thuận An;Đất nền / Đất nền dự án;ban;2024-10;;;;;;;;dat;
Huế;Phường Thuận An;Đất nền / Đất nền dự án;ban;2024-11;;;;;;;;dat;
Huế;Phường Thuận An;Đất nền / Đất nền dự án;ban;2024-12;;;;;;;;dat;
Huế;Phường Thuận An;Đất nền / Đất nền dự án;ban;2025-01;;;;;;;;dat;
Huế;Phường Thuận An;Đất nền / Đất nền dự án;ban;2025-02;;;;;;;;dat;
Huế;Phường Thuận An;Đất nền / Đất nền dự án;ban;2025-03;;;;;;;;dat;
Huế;Phường Thuận An;Đất nền / Đất nền dự án;ban;2025-04;;;;;;;;dat;
Huế;Phường Thuận An;Đất nền / Đất nền dự án;ban;2025-05;;;;;;;;dat;
Huế;Phường Thuận An;Đất nền / Đất nền dự án;ban;2025-06;;;;;;;;dat;
Huế;Phường Thuận An;Đất nền / Đất nền dự án;ban;2025-07;;;;;;;;dat;
Huế;Phường Thuận An;Đất nền / Đất nền dự án;ban;2025-08;;;;;;;;dat;
Huế;Phường Thuận An;Đất nền / Đất nền dự án;ban;2025-09;;;;;;;;dat;
Huế;Phường Thuận An;Đất nền / Đất nền dự án;ban;2025-10;;;;;;;;dat;
Huế;Phường Thuận An;Đất nền / Đất nền dự án;ban;2025-11;;;;;;;;dat;
Huế;Phường Thuận An;Đất nền / Đất nền dự án;ban;2025-12;;;;;;;;dat;
Huế;Phường Thuận An;Đất nền / Đất nền dự án;ban;2026-01;;;;;;;;dat;
Huế;Phường Thuận An;Đất nền / Đất nền dự án;ban;2026-02;;;;;;;;dat;
Huế;Phường Thuận An;Đất nền / Đất nền dự án;ban;2026-03;;;;;;;;dat;
Huế;Phường Thuận An;Đất nền / Đất nền dự án;ban;2026-04;;;;;;;;dat;
Huế;Phường Thuận An;Đất nền / Đất nền dự án;ban;2026-05;;;;;;;;dat;
Huế;Phường Thuận An;Đất nền / Đất nền dự án;ban;2026-06;;;;;;;;dat;
Huế;Phường Thuận An;Đất nền / Đất nền dự án;ban;2026-07;;;;;;;;dat;
Huế;Phường Thuận An;Đất nền / Đất nền dự án;ban;2026-08;;;;;;;;dat;
Huế;Phường Thuận An;Đất nền / Đất nền dự án;ban;2026-09;;;;;;;;dat;
Huế;Phường An Cựu;Shophouse / Nhà phố thương mại;ban;2024-10;;;;;;;;san;
Huế;Phường An Cựu;Shophouse / Nhà phố thương mại;ban;2024-11;;;;;;;;san;
Huế;Phường An Cựu;Shophouse / Nhà phố thương mại;ban;2024-12;;;;;;;;san;
Huế;Phường An Cựu;Shophouse / Nhà phố thương mại;ban;2025-01;;;;;;;;san;
Huế;Phường An Cựu;Shophouse / Nhà phố thương mại;ban;2025-02;;;;;;;;san;
Huế;Phường An Cựu;Shophouse / Nhà phố thương mại;ban;2025-03;;;;;;;;san;
Huế;Phường An Cựu;Shophouse / Nhà phố thương mại;ban;2025-04;;;;;;;;san;
Huế;Phường An Cựu;Shophouse / Nhà phố thương mại;ban;2025-05;;;;;;;;san;
Huế;Phường An Cựu;Shophouse / Nhà phố thương mại;ban;2025-06;;;;;;;;san;
Huế;Phường An Cựu;Shophouse / Nhà phố thương mại;ban;2025-07;;;;;;;;san;
Huế;Phường An Cựu;Shophouse / Nhà phố thương mại;ban;2025-08;;;;;;;;san;
Huế;Phường An Cựu;Shophouse / Nhà phố thương mại;ban;2025-09;;;;;;;;san;
Huế;Phường An Cựu;Shophouse / Nhà phố thương mại;ban;2025-10;;;;;;;;san;
Huế;Phường An Cựu;Shophouse / Nhà phố thương mại;ban;2025-11;;;;;;;;san;
Huế;Phường An Cựu;Shophouse / Nhà phố thương mại;ban;2025-12;;;;;;;;san;
Huế;Phường An Cựu;Shophouse / Nhà phố thương mại;ban;2026-01;;;;;;;;san;
Huế;Phường An Cựu;Shophouse / Nhà phố thương mại;ban;2026-02;;;;;;;;san;
Huế;Phường An Cựu;Shophouse / Nhà phố thương mại;ban;2026-03;;;;;;;;san;
Huế;Phường An Cựu;Shophouse / Nhà phố thương mại;ban;2026-04;;;;;;;;san;
Huế;Phường An Cựu;Shophouse / Nhà phố thương mại;ban;2026-05;;;;;;;;san;
Huế;Phường An Cựu;Shophouse / Nhà phố thương mại;ban;2026-06;;;;;;;;san;
Huế;Phường An Cựu;Shophouse / Nhà phố thương mại;ban;2026-07;;;;;;;;san;
Huế;Phường An Cựu;Shophouse / Nhà phố thương mại;ban;2026-08;;;;;;;;san;
Huế;Phường An Cựu;Shophouse / Nhà phố thương mại;ban;2026-09;;;;;;;;san;
Khánh Hòa;Phường Nha Trang;Nhà mặt phố;ban;2024-10;;;;;;;;san;
Khánh Hòa;Phường Nha Trang;Nhà mặt phố;ban;2024-11;;;;;;;;san;
Khánh Hòa;Phường Nha Trang;Nhà mặt phố;ban;2024-12;;;;;;;;san;
Khánh Hòa;Phường Nha Trang;Nhà mặt phố;ban;2025-01;;;;;;;;san;
Khánh Hòa;Phường Nha Trang;Nhà mặt phố;ban;2025-02;;;;;;;;san;
Khánh Hòa;Phường Nha Trang;Nhà mặt phố;ban;2025-03;;;;;;;;san;
Khánh Hòa;Phường Nha Trang;Nhà mặt phố;ban;2025-04;;;;;;;;san;
Khánh Hòa;Phường Nha Trang;Nhà mặt phố;ban;2025-05;;;;;;;;san;
Khánh Hòa;Phường Nha Trang;Nhà mặt phố;ban;2025-06;;;;;;;;san;
Khánh Hòa;Phường Nha Trang;Nhà mặt phố;ban;2025-07;;;;;;;;san;
Khánh Hòa;Phường Nha Trang;Nhà mặt phố;ban;2025-08;;;;;;;;san;
Khánh Hòa;Phường Nha Trang;Nhà mặt phố;ban;2025-09;;;;;;;;san;
Khánh Hòa;Phường Nha Trang;Nhà mặt phố;ban;2025-10;;;;;;;;san;
Khánh Hòa;Phường Nha Trang;Nhà mặt phố;ban;2025-11;;;;;;;;san;
Khánh Hòa;Phường Nha Trang;Nhà mặt phố;ban;2025-12;;;;;;;;san;
Khánh Hòa;Phường Nha Trang;Nhà mặt phố;ban;2026-01;;;;;;;;san;
Khánh Hòa;Phường Nha Trang;Nhà mặt phố;ban;2026-02;;;;;;;;san;
Khánh Hòa;Phường Nha Trang;Nhà mặt phố;ban;2026-03;;;;;;;;san;
Khánh Hòa;Phường Nha Trang;Nhà mặt phố;ban;2026-04;;;;;;;;san;
Khánh Hòa;Phường Nha Trang;Nhà mặt phố;ban;2026-05;;;;;;;;san;
Khánh Hòa;Phường Nha Trang;Nhà mặt phố;ban;2026-06;;;;;;;;san;
Khánh Hòa;Phường Nha Trang;Nhà mặt phố;ban;2026-07;;;;;;;;san;
Khánh Hòa;Phường Nha Trang;Nhà mặt phố;ban;2026-08;;;;;;;;san;
Khánh Hòa;Phường Nha Trang;Nhà mặt phố;ban;2026-09;;;;;;;;san;
Khánh Hòa;Phường Nha Trang;Nhà riêng;ban;2024-10;;;;;;;;san;
Khánh Hòa;Phường Nha Trang;Nhà riêng;ban;2024-11;;;;;;;;san;
Khánh Hòa;Phường Nha Trang;Nhà riêng;ban;2024-12;;;;;;;;san;
Khánh Hòa;Phường Nha Trang;Nhà riêng;ban;2025-01;;;;;;;;san;
Khánh Hòa;Phường Nha Trang;Nhà riêng;ban;2025-02;;;;;;;;san;
Khánh Hòa;Phường Nha Trang;Nhà riêng;ban;2025-03;;;;;;;;san;
Khánh Hòa;Phường Nha Trang;Nhà riêng;ban;2025-04;;;;;;;;san;
Khánh Hòa;Phường Nha Trang;Nhà riêng;ban;2025-05;;;;;;;;san;
Khánh Hòa;Phường Nha Trang;Nhà riêng;ban;2025-06;;;;;;;;san;
Khánh Hòa;Phường Nha Trang;Nhà riêng;ban;2025-07;;;;;;;;san;
Khánh Hòa;Phường Nha Trang;Nhà riêng;ban;2025-08;;;;;;;;san;
Khánh Hòa;Phường Nha Trang;Nhà riêng;ban;2025-09;;;;;;;;san;
Khánh Hòa;Phường Nha Trang;Nhà riêng;ban;2025-10;;;;;;;;san;
Khánh Hòa;Phường Nha Trang;Nhà riêng;ban;2025-11;;;;;;;;san;
Khánh Hòa;Phường Nha Trang;Nhà riêng;ban;2025-12;;;;;;;;san;
Khánh Hòa;Phường Nha Trang;Nhà riêng;ban;2026-01;;;;;;;;san;
Khánh Hòa;Phường Nha Trang;Nhà riêng;ban;2026-02;;;;;;;;san;
Khánh Hòa;Phường Nha Trang;Nhà riêng;ban;2026-03;;;;;;;;san;
Khánh Hòa;Phường Nha Trang;Nhà riêng;ban;2026-04;;;;;;;;san;
Khánh Hòa;Phường Nha Trang;Nhà riêng;ban;2026-05;;;;;;;;san;
Khánh Hòa;Phường Nha Trang;Nhà riêng;ban;2026-06;;;;;;;;san;
Khánh Hòa;Phường Nha Trang;Nhà riêng;ban;2026-07;;;;;;;;san;
Khánh Hòa;Phường Nha Trang;Nhà riêng;ban;2026-08;;;;;;;;san;
Khánh Hòa;Phường Nha Trang;Nhà riêng;ban;2026-09;;;;;;;;san;
Lâm Đồng;Phường Phú Thủy;Đất nền / Đất nền dự án;ban;2024-10;;;;;;;;dat;
Lâm Đồng;Phường Phú Thủy;Đất nền / Đất nền dự án;ban;2024-11;;;;;;;;dat;
Lâm Đồng;Phường Phú Thủy;Đất nền / Đất nền dự án;ban;2024-12;;;;;;;;dat;
Lâm Đồng;Phường Phú Thủy;Đất nền / Đất nền dự án;ban;2025-01;;;;;;;;dat;
Lâm Đồng;Phường Phú Thủy;Đất nền / Đất nền dự án;ban;2025-02;;;;;;;;dat;
Lâm Đồng;Phường Phú Thủy;Đất nền / Đất nền dự án;ban;2025-03;;;;;;;;dat;
Lâm Đồng;Phường Phú Thủy;Đất nền / Đất nền dự án;ban;2025-04;;;;;;;;dat;
Lâm Đồng;Phường Phú Thủy;Đất nền / Đất nền dự án;ban;2025-05;;;;;;;;dat;
Lâm Đồng;Phường Phú Thủy;Đất nền / Đất nền dự án;ban;2025-06;;;;;;;;dat;
Lâm Đồng;Phường Phú Thủy;Đất nền / Đất nền dự án;ban;2025-07;;;;;;;;dat;
Lâm Đồng;Phường Phú Thủy;Đất nền / Đất nền dự án;ban;2025-08;;;;;;;;dat;
Lâm Đồng;Phường Phú Thủy;Đất nền / Đất nền dự án;ban;2025-09;;;;;;;;dat;
Lâm Đồng;Phường Phú Thủy;Đất nền / Đất nền dự án;ban;2025-10;;;;;;;;dat;
Lâm Đồng;Phường Phú Thủy;Đất nền / Đất nền dự án;ban;2025-11;;;;;;;;dat;
Lâm Đồng;Phường Phú Thủy;Đất nền / Đất nền dự án;ban;2025-12;;;;;;;;dat;
Lâm Đồng;Phường Phú Thủy;Đất nền / Đất nền dự án;ban;2026-01;;;;;;;;dat;
Lâm Đồng;Phường Phú Thủy;Đất nền / Đất nền dự án;ban;2026-02;;;;;;;;dat;
Lâm Đồng;Phường Phú Thủy;Đất nền / Đất nền dự án;ban;2026-03;;;;;;;;dat;
Lâm Đồng;Phường Phú Thủy;Đất nền / Đất nền dự án;ban;2026-04;;;;;;;;dat;
Lâm Đồng;Phường Phú Thủy;Đất nền / Đất nền dự án;ban;2026-05;;;;;;;;dat;
Lâm Đồng;Phường Phú Thủy;Đất nền / Đất nền dự án;ban;2026-06;;;;;;;;dat;
Lâm Đồng;Phường Phú Thủy;Đất nền / Đất nền dự án;ban;2026-07;;;;;;;;dat;
Lâm Đồng;Phường Phú Thủy;Đất nền / Đất nền dự án;ban;2026-08;;;;;;;;dat;
Lâm Đồng;Phường Phú Thủy;Đất nền / Đất nền dự án;ban;2026-09;;;;;;;;dat;
Quảng Ngãi;Xã Tịnh Khê;Đất nền / Đất nền dự án;ban;2024-10;;;;;;;;dat;
Quảng Ngãi;Xã Tịnh Khê;Đất nền / Đất nền dự án;ban;2024-11;;;;;;;;dat;
Quảng Ngãi;Xã Tịnh Khê;Đất nền / Đất nền dự án;ban;2024-12;;;;;;;;dat;
Quảng Ngãi;Xã Tịnh Khê;Đất nền / Đất nền dự án;ban;2025-01;;;;;;;;dat;
Quảng Ngãi;Xã Tịnh Khê;Đất nền / Đất nền dự án;ban;2025-02;;;;;;;;dat;
Quảng Ngãi;Xã Tịnh Khê;Đất nền / Đất nền dự án;ban;2025-03;;;;;;;;dat;
Quảng Ngãi;Xã Tịnh Khê;Đất nền / Đất nền dự án;ban;2025-04;;;;;;;;dat;
Quảng Ngãi;Xã Tịnh Khê;Đất nền / Đất nền dự án;ban;2025-05;;;;;;;;dat;
Quảng Ngãi;Xã Tịnh Khê;Đất nền / Đất nền dự án;ban;2025-06;;;;;;;;dat;
Quảng Ngãi;Xã Tịnh Khê;Đất nền / Đất nền dự án;ban;2025-07;;;;;;;;dat;
Quảng Ngãi;Xã Tịnh Khê;Đất nền / Đất nền dự án;ban;2025-08;;;;;;;;dat;
Quảng Ngãi;Xã Tịnh Khê;Đất nền / Đất nền dự án;ban;2025-09;;;;;;;;dat;
Quảng Ngãi;Xã Tịnh Khê;Đất nền / Đất nền dự án;ban;2025-10;;;;;;;;dat;
Quảng Ngãi;Xã Tịnh Khê;Đất nền / Đất nền dự án;ban;2025-11;;;;;;;;dat;
Quảng Ngãi;Xã Tịnh Khê;Đất nền / Đất nền dự án;ban;2025-12;;;;;;;;dat;
Quảng Ngãi;Xã Tịnh Khê;Đất nền / Đất nền dự án;ban;2026-01;;;;;;;;dat;
Quảng Ngãi;Xã Tịnh Khê;Đất nền / Đất nền dự án;ban;2026-02;;;;;;;;dat;
Quảng Ngãi;Xã Tịnh Khê;Đất nền / Đất nền dự án;ban;2026-03;;;;;;;;dat;
Quảng Ngãi;Xã Tịnh Khê;Đất nền / Đất nền dự án;ban;2026-04;;;;;;;;dat;
Quảng Ngãi;Xã Tịnh Khê;Đất nền / Đất nền dự án;ban;2026-05;;;;;;;;dat;
Quảng Ngãi;Xã Tịnh Khê;Đất nền / Đất nền dự án;ban;2026-06;;;;;;;;dat;
Quảng Ngãi;Xã Tịnh Khê;Đất nền / Đất nền dự án;ban;2026-07;;;;;;;;dat;
Quảng Ngãi;Xã Tịnh Khê;Đất nền / Đất nền dự án;ban;2026-08;;;;;;;;dat;
Quảng Ngãi;Xã Tịnh Khê;Đất nền / Đất nền dự án;ban;2026-09;;;;;;;;dat;
Quảng Ngãi;Xã Thọ Phong;Đất nền / Đất nền dự án;ban;2024-10;;;;;;;;dat;
Quảng Ngãi;Xã Thọ Phong;Đất nền / Đất nền dự án;ban;2024-11;;;;;;;;dat;
Quảng Ngãi;Xã Thọ Phong;Đất nền / Đất nền dự án;ban;2024-12;;;;;;;;dat;
Quảng Ngãi;Xã Thọ Phong;Đất nền / Đất nền dự án;ban;2025-01;;;;;;;;dat;
Quảng Ngãi;Xã Thọ Phong;Đất nền / Đất nền dự án;ban;2025-02;;;;;;;;dat;
Quảng Ngãi;Xã Thọ Phong;Đất nền / Đất nền dự án;ban;2025-03;;;;;;;;dat;
Quảng Ngãi;Xã Thọ Phong;Đất nền / Đất nền dự án;ban;2025-04;;;;;;;;dat;
Quảng Ngãi;Xã Thọ Phong;Đất nền / Đất nền dự án;ban;2025-05;;;;;;;;dat;
Quảng Ngãi;Xã Thọ Phong;Đất nền / Đất nền dự án;ban;2025-06;;;;;;;;dat;
Quảng Ngãi;Xã Thọ Phong;Đất nền / Đất nền dự án;ban;2025-07;;;;;;;;dat;
Quảng Ngãi;Xã Thọ Phong;Đất nền / Đất nền dự án;ban;2025-08;;;;;;;;dat;
Quảng Ngãi;Xã Thọ Phong;Đất nền / Đất nền dự án;ban;2025-09;;;;;;;;dat;
Quảng Ngãi;Xã Thọ Phong;Đất nền / Đất nền dự án;ban;2025-10;;;;;;;;dat;
Quảng Ngãi;Xã Thọ Phong;Đất nền / Đất nền dự án;ban;2025-11;;;;;;;;dat;
Quảng Ngãi;Xã Thọ Phong;Đất nền / Đất nền dự án;ban;2025-12;;;;;;;;dat;
Quảng Ngãi;Xã Thọ Phong;Đất nền / Đất nền dự án;ban;2026-01;;;;;;;;dat;
Quảng Ngãi;Xã Thọ Phong;Đất nền / Đất nền dự án;ban;2026-02;;;;;;;;dat;
Quảng Ngãi;Xã Thọ Phong;Đất nền / Đất nền dự án;ban;2026-03;;;;;;;;dat;
Quảng Ngãi;Xã Thọ Phong;Đất nền / Đất nền dự án;ban;2026-04;;;;;;;;dat;
Quảng Ngãi;Xã Thọ Phong;Đất nền / Đất nền dự án;ban;2026-05;;;;;;;;dat;
Quảng Ngãi;Xã Thọ Phong;Đất nền / Đất nền dự án;ban;2026-06;;;;;;;;dat;
Quảng Ngãi;Xã Thọ Phong;Đất nền / Đất nền dự án;ban;2026-07;;;;;;;;dat;
Quảng Ngãi;Xã Thọ Phong;Đất nền / Đất nền dự án;ban;2026-08;;;;;;;;dat;
Quảng Ngãi;Xã Thọ Phong;Đất nền / Đất nền dự án;ban;2026-09;;;;;;;;dat;
Đà Nẵng;Phường Ngũ Hành Sơn;Biệt thự / Liền kề;thue;2024-10;;;;;;;;san;
Đà Nẵng;Phường Ngũ Hành Sơn;Biệt thự / Liền kề;thue;2024-11;;;;;;;;san;
Đà Nẵng;Phường Ngũ Hành Sơn;Biệt thự / Liền kề;thue;2024-12;;;;;;;;san;
Đà Nẵng;Phường Ngũ Hành Sơn;Biệt thự / Liền kề;thue;2025-01;;;;;;;;san;
